"id";"bookName";"author";"publication";"language";"location";"numberOfCopies";"createdDateTime";"lastUpdatedDateTime"
"5a2e27d1-cfb4-41d5-81b4-3b759bf50ef0";"Shrimad Rajachandra A Life";"Digish Mehta";"Shrimad Rajachandra Ashram";"English";"Rack 7 - Aisle 2";1;"2021-12-26 20:54:39";"2021-12-26 20:54:39"
"5a585a08-eca9-4a99-835e-4a3acff242ce";"Paramtatva Ni Upasana";"Acharya Shri Vijay Kalapurna Surishwarji";"Shri Mahavir Tatvagyan Pracharak Mandal";"Gujarati";"Rack 2 - Aisle 4";4;"2021-09-19 21:58:14";"2021-09-19 21:58:14"
"5a5a2b23-d747-4c98-9787-1344f0770fb0";"Jivankala";"Brahmachari Govardhandasji";"Shrimad Rajchandra Ashram";"English";"Rack 7 - Aisle 3";1;"2022-01-15 21:29:15";"2022-01-15 21:29:15"
"5a78fecb-a989-4b20-b991-d988c6b9b51e";"Pratiladi Bandhani Re";"Pa.Pu Hemdarshan Vijayji Maharajsaheb";"Pa.Pu Hemdarshan Vijayji Maharajsaheb";"Gujarati";"Rack 3 - Aisle 1";2;"2021-10-10 18:01:24";"2021-10-10 18:01:24"
"5a9022c5-8489-41b0-8c6a-62865e928e47";"Sahajata";"Dada Bhagwan";"Mahavideh Foundation";"Gujarati";"Rack 4 - Aisle 2";1;"2021-10-31 20:41:32";"2021-10-31 20:41:32"
"5b84dd10-477a-4532-bf94-0c9056d41276";"The jaina Theory Of Perception ";"Pushpa Bothra";"Indological Publishers & Booksellers";"English";"Rack 6 - Aisle 3";4;"2021-11-27 21:56:23";"2021-11-27 21:56:23"
"5b937301-aa45-4f99-901b-97eda823b781";"Aaptavani - Shreni 11(Purvarardh)";"Dr. Niruben Amin";"Dada Bhagwan Foundation (Madras) Vati";"Gujarati";"Rack 1 - Aisle 3";1;"2021-08-21 16:46:56";"2021-08-21 16:46:56"
"5beaa873-7b24-438c-8aaf-6b111e21b280";"Chit Saundarya";"P. P. Munirajshri Muktidarshanvijayji Maharaj";"Divy Darshan Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-14 19:00:59";"2021-11-14 19:00:59"
"5c0d1694-97c3-4259-9645-462ef511b9f6";"Jya Darekne Pahonchvuj Chhe";"Kakasaheb Kalelkar";"N.M. Tripathy (Private) LTD";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 20:31:45";"2021-11-21 20:31:45"
"5c2560c1-e6ab-4b72-b827-02ed6d938f5b";"Jains In The World";"John E. Cort";"Oxford University Press";"English";"Rack 7 - Aisle 3";1;"2022-02-13 21:51:35";"2022-02-13 21:51:35"
"5c94ca8a-9a47-47aa-9cff-a7fecc495439";"Mari Ter Prarthnao";"Pandit ChandrashekharVijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 18:08:20";"2021-11-06 18:08:20"
"5cedab97-829a-4292-b473-0a9d731c09ea";"Shrimad Rajchandra Vachnamrut Pratashatak";"Shrimad Rajchandra Ashram Agas";"Shrimad Rajchandra Ashram Agas";"Gujarati";"Rack 3 - Aisle 1";5;"2021-10-10 17:27:15";"2021-10-10 17:27:15"
"5d20bf07-e38f-41d8-9ac4-8b8765e9fdd5";"Chaalo Paathshala Jaiye";"P. Munirajshri Hitvijayji Maharaj";"Sanghvi Ambalaal Ratanchand";"Gujarati";"Rack 3 - Aisle 2";1;"2021-10-31 18:01:53";"2021-10-31 18:01:53"
"5d231d12-66d1-424a-b3a3-272d9f32d5a2";"Jeevan kem jivi Janu ";"Swa. Lilaben Kantilal Mehta";"Swa.Lilaben Kantilal Mehta";"Gujarati";"Rack 3 - Aisle 2";1;"2021-10-10 18:56:18";"2021-10-10 18:56:18"
"5d3e313c-df5b-477c-a6d5-3bf0dc0d163f";"Shri Mataji Kedavani";"Sundaram";"Shri Arvind Ashram";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 19:23:47";"2021-12-25 19:23:47"
"5d640533-e5e0-455b-859e-754d8dd52f92";"Mokshmala Vivechan";"Shri Bhramchariji";"Shrimad Rajchandra Mumukshu (Anuyayi) Mandal";"Gujarati";"Rack 1 - Aisle 4";2;"2021-09-04 18:35:58";"2021-09-04 18:35:58"
"5d72c268-d431-4c37-8ca9-3b925b1116f1";"Seven Lines";"Acharya Vijay Ratnasundersuri";"Ratnatrayee Trust";"English";"Rack 7 - Aisle 3";1;"2022-01-15 19:30:56";"2022-01-15 19:30:56"
"5da94ee7-cf13-4050-ae21-58c54a221414";"Aath Drashti Ni Sajjai";"Dhirajlal Dahyalal Mehta";"Shri Jain Dharma Prasaran Trust";"Gujarati";"Rack 2 - Aisle 1";4;"2021-09-18 20:26:11";"2021-09-18 20:26:11"
"5e04b965-fae6-4b6b-872a-eacb406dee03";"Jain Aachar Mimansa";"Chandrahas Trivedi";"Hina Publications";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 21:19:51";"2021-11-07 21:19:51"
"5e877965-19fb-4449-b57c-358018291cec";"Tadi Be Hathe Je Pade Chhe";"Acharya Vijay Ratnasundarsuri";"Ratnatrayi Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 19:48:14";"2021-11-06 19:48:14"
"5e9b9cc1-59f2-42b8-b670-1f35d7cf38af";"Aapno Sanskar Varso";"Pujya Shri Atmanandji";"Shrimad Rajchandra Adhyatmik Sadhna Kendra";"Gujarati";"Rack 4 - Aisle 2";3;"2021-11-06 20:21:30";"2021-11-06 20:21:30"
"5f01447a-bc9a-48f6-a4ce-db73a1d117f7";"Sambodhi - Volume XXVIII";"J. B. Shah, K. M. Patel";"L. D. Institute of Indology";"English";"Rack 6 - Aisle 4";1;"2021-12-05 19:09:06";"2021-12-05 19:09:06"
"5f30ab40-2807-4fdf-8281-ad6555276c2e";"Shrimad Laghuraj Swami (Prahbuji) Updeshamrut";"Shrimad Rajchandra Ashram";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-16 16:54:36";"2021-10-16 16:54:36"
"5f459235-e82f-4434-9f52-d32e1a33320b";"Structure And Functions Of Soul In Jainism";"Dr. S.C. Jain";"Bharatiya Jnanpith Publication";"English";"Rack 6 - Aisle 1";2;"2021-11-27 20:04:23";"2021-11-27 20:04:23"
"5f469c61-b0d0-4856-886b-74dc90264664";"The Jain Stupa & other Antiques of Mathura";"Vincent A. Smith";"Indological Book House";"English";"Rack 6 - Aisle 5";3;"2021-12-18 19:54:13";"2021-12-18 19:54:13"
"5f57ee9e-869a-42b2-ad18-1465f0195907";"Pravachan Ratnakar Volume 4";"Pujya Gurudev Shri Kanji Swami";"Kund Kund Kahan Parmagam Pravachan Trust";"Gujarati";"Rack 2 - Aisle 5";2;"2021-10-03 20:21:09";"2021-10-03 20:21:09"
"5f87c1ff-38c3-4c91-bf87-2588380d6c06";"Chalo Vakta Baniye";"Pandit Chandrashekharji";"Tapovan Sanskar Pith";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 20:56:52";"2021-12-05 20:56:52"
"6024130e-2df8-495b-95e7-1e98f1ab201f";"Apabhramsa Of Hemacandra";"Dr. Kantilal Baldevram Vyas";"Prakrit Text Society";"English";"Rack 8 - Aisle 1";3;"2022-02-06 20:15:36";"2022-02-06 20:15:36"
"60d08637-e485-49f1-932f-e793ac37606d";"Prabhavana Essence Of Jainism";"Manubhai Doshi";"The Jain Society Of Metropolitan Chicago";"English";"Rack 6 - Aisle 2";2;"2021-11-27 21:17:09";"2021-11-27 21:17:09"
"60e4a45f-fd72-4fd9-a828-ce6de80dcf3e";"Bodhamrut Volume - 2";"Shri Brahmachariji";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-16 16:58:30";"2021-10-16 16:58:30"
"61201471-a98e-406c-9e83-623619fea726";"Deadalus";"Roger Lipsey";"Institute of Indian Art History, Karnatak University";"English";"Rack 8 - Aisle 2";2;"2022-02-13 19:31:26";"2022-02-13 19:31:26"
"6156df6d-faf5-4a50-965e-c42e7d1bfbd3";"Avashyak Sutra Parishilin";"Pujyamuniraj Shri Vishwadarshan Vijayji Maharajsaheb";"Devila Shashikant Shah";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:10:57";"2021-10-10 18:10:57"
"6177dbf7-da72-45cb-bf92-484cb514bd8a";"Astiktano Adarsh";"Pa.Pu.Pan.Shri Bhadrankar Vijayji Ganivar";"Vimal Prakashan Trust";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 20:48:34";"2021-12-26 20:48:34"
"61b6fca7-c64c-4546-901e-7977e4e23cfb";"An Epitome Of Jainism";"K B Jindal";"Munshiram Manoharlal Publishers Pvt.Ltd.";"English";"Rack 7 - Aisle 3";1;"2022-02-13 21:45:23";"2022-02-13 21:45:23"
"6254a3b4-5078-48f6-aec1-d31b16bba81f";"Adhaar Paap Sthanakni Sajjay";"Dhirajlal Dahyalal Mehta";"Shri Jain Dharma Prasaran Trust";"Gujarati";"Rack 3 - Aisle 3";1;"2021-10-30 19:29:23";"2021-10-30 19:29:23"
"63324e18-629c-40b6-83b9-3510f7e64323";"Aagamdeep vol 3";"Muni Deep ratna sagar";"Navprabhat Printing press";"Gujarati";"Rack 1 - Aisle 1";2;"2021-09-04 15:56:13";"2021-09-04 15:56:13"
"639b52d5-d64e-4187-a64e-be72bc01628d";"An Introduction to Jaina Sadhana";"Prof. Sagarmal Jain";"Parsvanatha Vidyapitha";"English";"Rack 7 - Aisle 1";1;"2021-12-25 19:38:18";"2021-12-25 19:38:18"
"63ca7cb1-90f9-4c69-87c3-d766c29ad527";"The Doctrine of The Jainas";"Walther Schubring";"Indological Publishers and Booksellers";"English";"Rack 6 - Aisle 4";2;"2021-12-05 19:28:54";"2021-12-05 19:28:54"
"6411e04a-7df2-49ce-a3cf-0ee7c556a09b";"Shantipath Darshan - Volume 2";"Sunandaben Vohra";"Shrimad Rajchandra Adhyatmik Satsang Sadhna Kendra";"Gujarati";"Rack 3 - Aisle 1";4;"2021-10-09 20:35:09";"2021-10-09 20:35:09"
"64a1b455-a302-4e93-b2ab-274f88893c64";"Aalochanadi Pad Sangrah ";"Shrimad Rajchandra Ashram";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 3 - Aisle 4";2;"2021-10-16 17:12:51";"2021-10-16 17:12:51"
"64d959fd-23df-403c-a643-d54a1ebd846f";"Bhagwan Mahavir Ane Jain Dharmachintan";"Jaya Mehta";"Image Publication Pra. Li.";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-12 20:59:06";"2021-12-12 20:59:06"
"64ebdb19-9ab7-4ddd-abbc-2647e439e2d0";"Atmanushasana";"Rai Bahadur J.L Jaini";"B. Kashmirilal Jain";"English";"Rack 7 - Aisle 4";1;"2022-01-30 19:48:41";"2022-01-30 19:48:41"
"6524fc7f-3abb-4356-bfa1-5e6701349e4b";"Vardhaman A Book On Jainism";"A TimesGroup Presentation";"Bennett Coleman & Co. Ltd";"English";"Rack 7 - Aisle 5";1;"2022-01-30 20:41:50";"2022-01-30 20:41:50"
"6535a5da-c0d9-49b1-b6f1-db5d93b92ab3";"Safal Sukani Volume 1";"Puiya Shardabai Mahasatiji's";"Shri shadra Ratna Vividi Lakshi Charitable Trust";"English";"Rack 6 - Aisle 3";3;"2021-11-27 20:34:18";"2021-11-27 20:34:18"
"65a07f92-8dea-4f61-b282-d625b801dd4f";"Kutumb Pratibandh";"Aatmagya Pujya 'Bhaishri' Shashibhai";"Veetrag Satsahitya Prasarak Trust";"Gujarati";"Rack 3 - Aisle 2";2;"2021-10-30 19:38:17";"2021-10-30 19:38:17"
"6619bbd7-aaee-4d44-9530-57f280b76497";"Applied Jainism";"Dr. Balabhadra Bruce Costain";"Department of Education, University of Toronto";"English";"Rack 6 - Aisle 5";1;"2021-12-18 20:13:13";"2021-12-18 20:13:13"
"661b8a33-a805-4462-bffb-c1cf94702230";"Who Am I ";"Dada Bhagwan";"Dada Bhagawn Foundation";"English";"Rack 6 - Aisle 3";2;"2021-11-27 21:55:03";"2021-11-27 21:55:03"
"661ef3e1-21de-43fa-8bd0-89efe2da5f5b";"Pratikramana Sutra And Nava Smarana";"Shri Bhavyasundervijayaji M. S.";"Shri Simandar Jin Bhakti Mandal";"English";"Rack 6 - Aisle 1";1;"2021-11-20 20:22:02";"2021-11-20 20:22:02"
"663e68e3-288a-40c7-9ab9-3cf04d8beffe";"Hu Kon Chu";"Dr. Niruben Amin";"Jai Satchitanand Sangh";"Gujarati";"Rack 3 - Aisle 1";1;"2021-10-31 19:45:52";"2021-10-31 19:45:52"
"666dce3c-d427-47d4-8574-1cd402e30555";"Shri Navtatva Prakran Sarth Arth, Vivechan, Yantradi Sahit";"Shrimad Yashovijayji Jain Sanskrut Pathsahala Ane Shri Jain Shreyskar Mandir - Mehsana";"Shrimad Yashovijayji Jain Sanskrut Pathsahala Ane Shri Jain Shreyskar Mandir - Mehsana";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-11 21:24:20";"2021-12-11 21:24:20"
"66b246e4-2d33-4718-b3ec-581d8dc7429e";"Char Purusharth";"Munishri ChandrashekharVijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 18:14:13";"2021-11-06 18:14:13"
"66b854fd-9ead-48f9-90e5-164422c6336d";"Shri Kevadi Prabhu no saath - Volume 1 to 5 Sandarpsuchi";"Saryu Rajni Mehta";"Shreyas Pracharak Sabha ";"Gujarati";"Rack 1 - Aisle 5";1;"2021-08-15 17:20:56";"2021-08-15 17:20:56"
"66d6d59c-b4ee-4d8e-a355-7685cff530d1";"Antarnad";"Sunandaben Vohra";"Gunanuragi mitron Canada-America";"Gujarati";"Rack 1 - Aisle 2";5;"2021-09-04 16:13:42";"2021-09-04 16:13:42"
"66e54660-aefa-4226-805d-83b620cdb525";"Chakras Energy Centers Of Transformation";"Harish Johari";"Inner Traditions India";"English";"Rack 7 - Aisle 5";1;"2022-01-30 21:19:55";"2022-01-30 21:19:55"
"670e3b3e-6bd1-4e18-acae-aad576c1fdb9";"Glimpses of Jainism And Biography of Forgotten Hero:Shri Virchand Raghavji Gandhi";"Pannalal R. Shah";"JAINA";"English";"Rack 7 - Aisle 1";3;"2021-12-25 19:53:58";"2021-12-25 19:53:58"
"6771b1da-b789-41a3-a913-67a28dd55ba0";"Bandhswamitvanama";"Dhirajlal Dahyalal Mehta";"Jain Dharma Prasaran Trust";"Gujarati";"Rack 1 - Aisle 1";8;"2021-08-21 16:29:41";"2021-08-21 16:29:41"
"6792d77d-56eb-4cb3-9439-f6fe9b2c785c";"Shravak-Shravika Ae Aadarvana Baar Vrato";"Shah Champaklal Chaganlal";"Shah Champaklal Chaganlal";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-14 19:04:55";"2021-11-14 19:04:55"
"67db91c2-0423-4fa1-b020-d406070b2fc7";"Mokshmala Bhavnabodh";"Shrimad Rajchandra Ravjibhai";"Shrimad Nijabhyas Mandap";"Gujarati";"Rack 1 - Aisle 4";1;"2021-09-04 18:34:44";"2021-09-04 18:34:44"
"67e954ae-f449-4a53-bc8b-f66d46771f6b";"Shripad Sachitra Jivan Katha";"Pu.Pravartak Muni Shri Niranjanvijayji M.";"Shri Khanti-Niranjan-Uttam Jain Gyan Mandir";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 19:16:08";"2021-12-05 19:16:08"
"67f47863-a8df-467d-8465-851d77bd921c";"The Philosophy Of Nine";"Sunandaben Vohora";"Shri Shahtilal V. Desai";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:28:43";"2021-11-21 21:28:43"
"6837d956-822d-4092-8073-f2e1c45af7a8";"Atmasadhnana Amrut Anushthan";"Pravinchandra L.Shah";"Jain Center Of Connecticut";"Gujarati";"Rack 5 - Aisle 2";1;"2022-02-13 20:30:52";"2022-02-13 20:30:52"
"684a23d8-e663-4912-b10c-778ab86c5c7a";"Jain Hymns";"Veeral Chovishi";"Sambhav Surabhi";"English";"Rack 7 - Aisle 1";1;"2021-12-25 19:30:45";"2021-12-25 19:30:45"
"688735e6-dfc9-4db3-8577-1e3418af306b";"Shikshan Ni Sonography";"Muni Udayvallabhvijay";"Pragya Prabodh Parivar";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 20:22:21";"2021-12-25 20:22:21"
"6996ae49-3874-4929-bc93-eb729e83ed92";"Siddhatvani Yatra Volume - 3";"Shri Namramuni Maharaj";"Shri Uvasagharam Bhakti Group";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 19:27:55";"2021-11-07 19:27:55"
"69bf6c99-1b9d-445a-b690-3a71ba3ee89b";"Lord Mahavira And His Times";"Kaliash Chand Jain";"Indological Publishers and Booksellers";"English";"Rack 6 - Aisle 3";1;"2021-11-27 20:45:29";"2021-11-27 20:45:29"
"6a19b20b-6c10-4419-a38e-31114fbd28e8";"Anuvrat Movement";"S.L. Ghandi";"M/s B.Jain Publishers(P) Ltd.";"English";"Rack 8 - Aisle 2";1;"2022-02-06 21:29:05";"2022-02-06 21:29:05"
"6aab1fab-d1df-404d-8a11-cd767099a5e0";"Shalaka Purush Charitra - Volume 4";"Shri Jain Prakashan Mandir";"Shri Jain Prakashan Mandir";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-16 21:32:46";"2021-10-16 21:32:46"
"6acc2ac7-ab9b-423e-837c-57ad7259e740";"Vedant Vichar";"Shri Hirabhai Thakkar";"Pravin Pustak Bhandar";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 20:56:21";"2021-11-27 20:56:21"
"6ad8882c-15c3-4cff-adc1-df1d535075a2";"Shri Jinbhakti Sarita Yane Snatrapuja Nu Vishishth Vivechan";"Muniraj Shri  Padmavijayji M.Sa.";"Jagdish B. Shah";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 19:58:44";"2021-12-25 19:58:44"
"6af2c3d3-5677-4fa9-b448-2b9330443e84";"Encyclopaedia of Religion";"E. Royston Pike";"Meridian Books Inc.";"English";"Rack 8 - Aisle 3";1;"2022-02-13 22:12:23";"2022-02-13 22:12:23"
"6bb48cb0-547e-4656-a98f-83481d0656e7";"Kasturimrug Apne Sahu!";"Professor Dr. Dolatbhai Desai";"Gala Publishers";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-12 21:03:18";"2021-12-12 21:03:18"
"6c07f212-43f6-463a-bbb9-43fff8ac7a8e";"Sadgati Tamara Haathma!";"Pu.Ganivarya Shri Yugbhushan Vijaji(Pandit M.Sa.)";"Gitarth Ganga";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 19:49:00";"2021-11-21 19:49:00"
"6c98c8b0-4281-466c-af84-37d71fb1acf6";"Bhagavan Mahavira";"Acarya Tulsi";"Jain Vishva Bharati";"English";"Rack 8 - Aisle 2";2;"2022-02-06 21:30:29";"2022-02-06 21:30:29"
"6c9b8e89-af80-4e91-9922-09023dd7e8e0";"Pratikamanni Prashnavali Pragtave Dillma Deepavali";"Sadhviratna Shri Arunabai M.,Sadhviratna Shri Rajulbai M.";"Shrigyan Pipasu Mandal";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-11 19:17:57";"2021-12-11 19:17:57"
"6c9e7186-1266-4b99-8255-b99a2e118ae8";"Yogsaar";"Shrimad Yogindudev";"Shrimad Rajchandra Aadhyatmik Satsang Sadhana Kendra";"Gujarati";"R3 I3";1;"2021-10-23 20:14:26";"2021-10-23 20:14:26"
"6d727088-0eb1-4576-ae5b-8f1eb3bfab18";"Agyabhakti";"Parasbhai Jain";"Shrimad Rajchandra Gyanmandir";"Gujarati";"Rack 5 - Aisle 3";1;"2022-02-06 19:43:07";"2022-02-06 19:43:07"
"6d742d6f-e7bf-4daa-a0f4-8cff481adfe2";"Manmandirni Mehlaato";"Sunandaben Vora";"Chandulaal Chhotalaal Mehta";"Gujarati";"Rack 3 - Aisle 2";1;"2021-10-31 17:56:51";"2021-10-31 17:56:51"
"6d7b5147-b4a1-4ced-958f-c1957ce6c4f3";"Nityaniyamadi Path (Bhavarth Sahit)";"Madhavlal B. Chaudhary";"Manubhai B. Modi";"Gujarati";"Rack 2 - Aisle 2";5;"2021-09-19 18:22:49";"2021-09-19 18:22:49"
"6da8b027-176f-4d54-897f-615b662b90ef";"Uchch Prakashna Panthe";"Acharyadev Shri Vijaybhuvanbhanusurishwarji M.Sa.";"Divyadarshan Trust";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 19:40:41";"2021-12-26 19:40:41"
"6ded77b5-55d7-42c9-98e7-1282d7aee84b";"Some Problems in Jaina Psychology";"T.G. Kalghatgi";"S.S. Wodeyar";"English";"Rack 7 - Aisle 1";1;"2021-12-25 19:32:43";"2021-12-25 19:32:43"
"6e5ee942-6c55-4294-9383-002e2b570f3c";"Tatva Tarangini ";"Brahmalin Jamiatram N. Adhvaryu";"Dhirubhai J. Adhvaryu";"Gujarati";"Rack 3 - Aisle 2";1;"2021-10-31 17:33:38";"2021-10-31 17:33:38"
"6f1c6765-1efe-4ea2-afff-c6bb6ccf2cec";"Studies in Jaina Art";"Dr. U.P. Shah";"Parsvanath Vidyapitha";"English";"Rack 6 - Aisle 1";1;"2021-11-20 19:12:28";"2021-11-20 19:12:28"
"6f1c6afa-a5cf-453a-9d62-ddf965026649";"Divdo";"Shantilal Shah";"Shri Jain Sahityavardhak Sabha";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 21:39:45";"2021-11-21 21:39:45"
"7023b747-2c40-4ab0-9e78-9cff8e19264f";"Aatam Zankhe Chhutkaro";"Sunandaben Vora";"Gunanuragi Mitro";"Gujarati";"Rack 3 - Aisle 2";1;"2021-10-31 17:43:02";"2021-10-31 17:43:02"
"70b8f918-369e-4e43-8905-6f5a41cff4ad";"God In The Classroom";"Lois Sweet";"Canadian publishers";"English";"Rack 8 - Aisle 1";1;"2022-02-06 20:22:34";"2022-02-06 20:22:34"
"70d182e8-4da9-48ff-9bcd-64fbb8b65a6a";"Marriage";"Dr Natubhai Shah";"Jain Academy";"English";"Rack 8 - Aisle 2";1;"2022-02-06 21:18:59";"2022-02-06 21:18:59"
"70e86c0b-af03-487c-be05-4fb06763db63";"Sarvathi Dur..Svani Najik..";"Rashtrasant Pujya Gurudev Shri Namramuni Maharaj Sahebna Pravachano";"Parasdham, Mumbai";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 19:51:20";"2021-12-05 19:51:20"
"710ca2e0-f846-425a-82eb-0d030287495e";"Ramayanama Sanskrutino Sandesh Volume - 1";"Munishri Bhanuchandravijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 19:37:08";"2021-11-21 19:37:08"
"71374264-62c7-453a-8ba1-2eb2db2f67e6";"Jain Art from India";"Pratapaditya Pal";"Institute of Jainology";"English";"Rack 6 - Aisle 5";1;"2021-12-18 19:55:35";"2021-12-18 19:55:35"
"71b28d4c-b330-47e4-8ba7-a39966daeec7";"Adhyatma Rajchandra";"Dr. Bhagvandas Mansukhbhai Mehta";"Paramshrutprabhavak Mandal";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-16 16:31:40";"2021-10-16 16:31:40"
"71ea0362-c029-4886-8828-d714c08e3ff9";"Shrimad Rajchandra Prabhuji Ane Bhaktratno";"Premchand Ravjibhai Kothari";"Premchand Ravjibhai Kothari";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-16 16:37:47";"2021-10-16 16:37:47"
"725300a2-654f-4087-b9ed-58a54aa364ed";"Soul... Journey from 'Nigod' to 'Moksha'";"Aacharya Shri Bhadrankarsurishwarji Maharajsaheb";"Aacharya Shree Bhadrankarsurishwarji Smarak Trust";"English";"Rack 7 - Aisle 4";1;"2022-01-30 19:46:19";"2022-01-30 19:46:19"
"7317997d-471f-4ae3-9be6-4400c91e0563";"Ishtopdesh ";"Shrimad Rajchandra Aadhyatmik Satsang Sadhna Kendra";"Shrimad Rajchandra Aadhyatmik Satsang Sadhna Kendra";"Gujarati";"Rack 3 - Aisle 2";2;"2021-10-31 17:24:53";"2021-10-31 17:24:53"
"7411449f-5045-4188-ab74-bccd69d92581";"Pratyaksh SadhPurush Shrimad Rajchandra";"Manubhai Modi";"Shrimad Rajchandra Ashram Agas";"Gujarati";"Rack 3 - Aisle 1";2;"2021-10-10 17:35:16";"2021-10-10 17:35:16"
"74f5e873-f414-4a02-96cc-b0d65fc2272c";"Apne Atmanirikshan Karishu?";"Munishri Amrendra Vijayji";"GyanJot Foundation";"Gujarati";"Rack 3 - Aisle 1";1;"2021-10-10 16:58:37";"2021-10-10 16:58:37"
"75b0cd57-07a8-49dc-a477-13dcdce9ce74";"Jaina Philosophy: An Introduction";"Mohan Lal Mehta";"Bharatiya Vidya Bhavan";"English";"Rack 7 - Aisle 2";1;"2021-12-26 20:12:39";"2021-12-26 20:12:39"
"7750c60f-36b1-4e24-ad54-c86be04b5510";"Purushottam Mahavir";"Acharya MahaPragya";"Jain Vishwa Bharti";"Gujarati";"Rack 1 - Aisle 4";11;"2021-08-21 16:20:14";"2021-08-21 16:20:14"
"78117c1b-8ce2-40f1-ba9d-7558a910bdd2";"An introduction to Jaina Sadhana";"Prof. Sagarmai Jain";"Parsvanatha Vidyapitha";"English";"Rack 8 - Aisle 1";3;"2022-02-13 20:44:41";"2022-02-13 20:44:41"
"782ecd38-5a8f-40c2-b28d-e32e80c76818";"Maru Bharat Saru Bharat";"Acharya Vijay Ratnasundarsuri";"Ratnatrayi Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 19:54:03";"2021-11-06 19:54:03"
"796fbd6b-97a3-41cd-bf98-bcf93366d63a";"Jainism In Early Medieval Karnataka";"Ram Bhushan Prasad Singh";"Indological Publishers & Booksellers";"English";"Rack 6 - Aisle 3";2;"2021-11-27 22:00:33";"2021-11-27 22:00:33"
"798b429e-6439-4f4d-90bc-6bd61a914bc7";"Alpaviram";"Acharya Vijay Ratnasundarsuri";"Ratnatrayee Trust";"English";"Rack 6 - Aisle 5";2;"2021-12-18 20:16:17";"2021-12-18 20:16:17"
"79aef6cb-5189-4525-ba31-2c25e94af49e";"Monks And Magicians ";"Phyllis Granoff";"Mosaic Press";"English";"Rack 6 - Aisle 2";2;"2021-11-21 20:50:49";"2021-11-21 20:50:49"
"7a5bff09-b893-46f7-972a-b45293a1609a";"Pravachan Ratnakar Volume 9";"Pujya Gurudev Shri Kanji Swami";"Shri Kund Kund Kahan Parmagam Pravachan trust";"Gujarati";"Rack 2 - Aisle 5";2;"2021-10-03 20:26:11";"2021-10-03 20:26:11"
"7a7a4178-b72a-4422-bd64-888c68c0c565";"Krambadha Paryay";"Dr. Hukumchand Bharill";"Shri Digambar Jain Mumuksh Mandal";"Gujarati";"Rack 1 - Aisle 4";1;"2021-09-04 17:59:47";"2021-09-04 17:59:47"
"7adb20c4-61a0-483f-8c67-f578d1f510ee";"Jain Paribhashik Shabdakosh";"Dhirajlal Dahyalal Mehta";"Jain Dharma Prasaran Trust";"Gujarati";"Rack 2 - Aisle 4";6;"2021-09-19 22:05:58";"2021-09-19 22:05:58"
"7afb7d49-7f05-4bf0-8b3b-be540f7ffdb2";"Gyani Dasha";"Shri Dineshbhai Modi";"Shri Alkesh Dinesh Modi Memorial Trust";"Gujarati";"Rack 3 - Aisle 2";2;"2021-10-30 19:29:32";"2021-10-30 19:29:32"
"7b3db60b-48ab-435b-bd0a-259e9265d385";"Santono Sang Kariye";"Rambhaben Gandhi";"M.P. Gandhi & Company";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 21:04:07";"2021-11-27 21:04:07"
